 Nokia leads $20 million investment in period tracking app,1
" NIA court convicts Yasin Bhatkal, 4 other IM terrorists",0
" Snapdeal cuts cost, shifts Mumbai office to co-working space",1
" HRD ministry asks IITs, NITs to go cashless for fees",1
" Would play any role Pak wants, to solve its problems: Trump",1
 40% ATMs in India recalibrated to dispense new notes,1
 2 runners die after collapsing during half-marathon in China,1
 Rural FMCG sales hit due to demonetisation: Godrej MD,0
 Donald Trump leading 128-97 in 2016 US elections ,1
 WiFi vending machines launched at US airport,0
 Modi calls for greater participation of Japanese industries,1
 Volkswagen board calls meet over brand overhaul: Report,1
 Those upset with demonetisation are those hit: Govt,1
 How are tornadoes formed?     ,1
 Extreme weather effects may explain butterfly decline,1
 Centre launches AirSewa app to track flights,1
 Paris continues Odd-Even scheme for third day,0
 Scientists find why cancer cells resist chemotherapy,1
 Ashwin gets out 3 balls after using a successful DRS review,1
 Eiffel Tower goes dark in solidarity with Aleppo,0
 Google removes &#39;are women evil&#39; autocomplete suggestion,0
 Alphabet reveals hardware inventory numbers for first time,1
 Donald Trump vows to bring down drug prices,1
 Fidel Castro brought the world close to a nuclear war,1
 Musk impersonator accuses Tesla of hacking Twitter account,1
 Kohli 1st to score 500+ runs in all formats in a calendar yr,1
 Beauty and the Beast trailer gets record views in 24 hrs,1
 Mark Zuckerberg sells $95 mn Facebook shares for charity,1
 Rajinikanth worked as bus conductor before becoming an actor,0
 Don&#39;t reveal identity of minors who faced sexual abuse: HC,0
" Get ready for big surprise on my birthday, says Salman",0
" SP, Cong alliance can win over 300 seats in UP: Akhilesh",1
 Demonetisation will not bring back black money: CPI(M),1
 Kejriwal promises to make Punjab drug-free within a month,1
 Airtel announces merger with Axiata in Bangladesh,1
 119-day “World Cruise� to take tourists to six continents,1
 Delhi to get app to tackle air pollution,1
" LinkedIn, govt sign MoU to create more jobs for students",1
 Samsung to launch voice assistant with Galaxy S8,1
 Olympic swimmer waits 35 seconds for others to finish race,1
 Man fined €1 for selling hundreds of stolen artefacts online,0
 Pak&#39;s first trans model-activist takes part in photoshoot,1
 Ferrero Rocher pop-up store to come up in London,1
 Bodybuilder slaps judge after losing out on int&#39;l title,1
 400 lose jobs after DND flyway declared toll-free,1
 &#39;British PM should apologise for Jallianwala massacre&#39;,1
 China installs steel ladder for 800m cliff school climb,1
 Jimmy Kimmel shares video of Halloween candy prank,1
 I&#39;m not Emraan Hashmi Part 2: Ranveer on &#39;Befikre&#39; kisses,1
 Bronze Age city discovered in Iraq,1
 It simplifies e-comm biz: Snapdeal Founder on demonetisation,1
 Cong accuses Badal govt of complicity in Nabha jailbreak,1
 Water&#39;s properties at supercooled temp measured for 1st time,1
 Bombay HC refuses to stay Coldplay concert,1
 Russian couple &#39;married off&#39; by bear,1
 Netherlands WWII shipwrecks mysteriously vanish from seabed,1
 Christmas decor shows Joseph taking selfie with baby Jesus,1
 Selectors wanted to drop Kohli from Tests in 2012: Sehwag,1
 There are &#39;bright blue ponds&#39; in Moab desert in Utah,0
 Donald Trump once called for boycott of Apple products,1
" Vandals break into winery, spill alcohol worth over ₹3 cr",0
 &#39;Climate change may prevent volcanoes from cooling Earth&#39;,1
 7 Indian startups selected for Google Launchpad Accelerator,1
  Basketball player shoots basket from top of 583 feet tower,0
 DMRC’s revenue will be hit if fares not revised: DMRC chief,0
 Emma hides books with hand-written notes for commuters,1
" Sun Pharma Q2 net profit rises 117% to ₹2,235 crore",1
 Portland to tax firms if CEOs earn 100 times more than staff,1
 Jayalalithaa laid to rest next to mentor MG Ramachandran,0
 New trailer of &#39;Kong: Skull Island&#39; released,1
" Fire breaks out in Delhi&#39;s Rithala slums, firemen stoned",0
 In Pictures: Remembrance Day around the world,1
 Distant planet&#39;s clouds made of ruby and sapphire minerals,0
 Obama pardons Thanksgiving turkeys for the last time,1
 Online to offline shopping app gets $1mn in seed funding,1
 Mumbai family&#39;s income declaration worth ₹2 lakh cr rejected,0
 MCC to stick with current ball tampering rules,0
 Blind man was first to get ride in Google&#39;s self-driving car,0
" Who hacked Rahul Gandhi, Vijay Mallya&#39;s Twitter accounts?",1
 Some people are immune to Alzheimer&#39;s symptoms: Study,1
" Jadeja, Ashwin restrict England to 182/6 after India&#39;s 631",1
 Former nuclear bunker transformed into museum in Albania,1
 Salman Khan&#39;s bodyguard gets clean chit in assault case,1
 Randhir denies rumours of Kareena delivering baby boy,0
 Afghan Taliban offers security for major govt projects,1
 NZ residents urged to check letterboxes for drug shipments,1
" Mohammed Shami, Wriddhiman Saha to miss final Test ",0
" Aus, SA players wear black armbands in memory of Phil Hughes",1
" Gambhir, Dhawan to play in Ranji Trophy",1
 Gunmen kidnap 3 UN workers in Sudan,1
 Indonesia agrees to probe disappearance of WWII shipwrecks,1
 Paytm claims to be cheated of ₹6 lakh by customers,0
 US push to low-carbon future unstoppable: US Vice President,0
 &#39;Fall in Reliance Jio&#39;s 4G speed to deepen data price war&#39;,1
 ISIS militants abduct 295 ex-soldiers near Mosul,1
" It&#39;s not &#39;black day&#39;, it&#39;s &#39;black money support day&#39;: Naidu",0
 Jadeja 3rd fastest Indian left-arm spinner to 100 Test wkts,0
 Pakistan observes 2nd anniversary of Peshawar school attack,0
 &#39;Baahubali&#39; to be adapted into a television series,1
" 22,500 ATMs to be re-calibrated on November 17: Arun Jaitley",1
" Can&#39;t force retailers to accept old ₹500 note, says COAI ",0
 Why are we attracted to shiny objects?,1
 New Doordarshan channel for Northeast to be launched,1
 Modi should have taken Manmohan&#39;s advice: Sena on note ban,1
" Fatima, Sanya chosen for Dangal after audition of 10k girls",1
 KL Rahul our number one choice opener: Virat Kohli,1
" Need not be anxious, enough cash available: RBI",1
 Nigerian king takes oil firm to UK court over pollution,1
 Can’t thank Ashutosh enough for Swades: Shah Rukh Khan ,1
" Actors Ram Kapoor, Sakshi Tanwar to feature in web series",0
 Why blind can&#39;t identify notes of recent years: HC asks RBI,0
 Britney Spears song &#39;3&#39; is 3 minutes 33 seconds long,1
 Govt college fees can be paid in old ₹500 notes till Dec 15,1
 50% posts of doctors vacant in Maharashtra’s civic hospitals,1
 73 killed in fuel truck explosion in Mozambique,1
 I used to go to school and sleep in the bathroom: Alia,1
 CBSE launches portal for easy access to academic documents,1
 &#39;People burning schools in J&amp;K send their kids abroad&#39;,1
 Cuba announces military drills after Trump&#39;s victory,1
 Hindu outfit celebrates Trump&#39;s victory,1
 Union Minister swaps his first class seat with ill passenger,1
 India using coloured rubber balls to practice playing spin,0
 Bat flies into Adele&#39;s concert in Mexico,1
" Jacqueline, Taapsee Pannu to star in Judwaa 2",1
" Triple talaq unconstitutional, violates women&#39;s rights: HC",0
 Snapchat files for one of the biggest tech IPOs: Report,1
 Kapil to get ₹110 crore for The Kapil Sharma Show: Reports,0
 Geologists claim to find the biggest oil reserve of US,1
 Japanese city tags elderly dementia patients with barcodes,0
 Cyber cafe owner installs fridge to feed needy in Karnataka,0
 Church launches app to help people confess their sins,1
 What does space travel do to the body?,1
 Turkey may allow men to be cleared of child rape,1
" Sushant, Farhan walk the ramp at GQ Fashion Nights 2016",0
 German Chancellor Merkel calls for ban on burqa,1
 SRK poses with wife Gauri and all 3 kids in family photo,1
 Game of Thrones named most popular TV show of 2016 by Google,1
 Nagaland locals oppose Maneka’s attempt to ban dog meat,1
 Time spent by Delhiites on roads has doubled in 6 yrs: Study,0
 SRK not doing cameo in &#39;Tubelight&#39;: Kabir Khan,1
 11 Egyptian soldiers killed in attack in Sinai ,1
 Jennifer Lopez endorses Hillary Clinton for US President,1
 Congress to launch protests in Karnataka amid demonetisation,1
" &#39;Martyr are those who die at border, not commit suicide&#39;",1
 Australian couple builds home out of shipping containers,1
 Tesla adds an all-glass roof to the Model S,1
 EPFO to give interest on &#39;inoperative&#39; provident funds,1
" Heart diseases, strokes leading killers in India: Govt",1
" World&#39;s 1st traffic lights were installed on Dec 10, 1868",0
 Pankaj Advani wins World Billiards Championships title,0
 EU questions US over Yahoo email scandal,1
 Waiter in Texas gets ₹51k tip to visit family in Ireland,1
" Huawei unveils new smartphone to take on Apple, Samsung",1
" US House passes defence bill pledging ₹6,100 crore to Pak",1
 Indian unprovoked firing across LoC naked aggression: Pak PM,1
 Terrorists loot a bank in J&amp;K&#39;s Pulwama,0
 Govt labs researching cow urine for anti-cancer traits,1
 Polish priest opens religious emergency service,1
 Bombay HC rejects ex-Maha Dy CM Chhagan Bhujbal’s bail plea,0
 1.4L students in 2K schools to take RSS science exam,1
 Trump slams China in Twitter outburst,1
 Modi launches Asia&#39;s largest jungle safari in Chhattisgarh,1
 Rio organisers unable to pay $3.7mn owed to Paralympic panel,0
 New York activists burn US flags over Trump&#39;s tweet,1
 Mumbai&#39;s Oshiwara station to be inaugurated on Nov 27,1
 Amla drops Smith at slip despite making two attempts,1
 Mercedes S 500 convertible launched in India at ₹2.25 crore,1
 Amit Shah launches Uttar Pradesh poll campaign,1
" DRI seizes drugs worth ₹3,000 cr from Udaipur",1
 Rekha to get Lifetime Achievement Award at Dubai film fest,1
 Aus woman held for locking up cats till they ate each other,1
 How does in vitro fertilisation work?,1
 10th Sula Fest to be held in February,1
 Ultra-rare quasicrystal found in Russian meteorite,0
" Japan, South Korea sign intel-sharing pact on North Korea",1
 J&amp;K govt school students upto class 9 to be promoted,1
 Lion who featured in Gujarat ad with Amitabh Bachchan dies,1
 Three injured after clash breaks out at South Delhi pub,0
 Adidas was started in wash kitchen of founder&#39;s mother,1
 How does the body know what time of the day is it?,0
 At least 360 gymnasts sexually abused in last 20 years in US,0
 Inshorts introduces ‘Stack - Snippets from History’,1
 Swamy supports Babri Masjid construction across Saryu river,1
 British MP refuses to remove pet tarantula from Parliament,1
 People may conduct surgical strike on govt: Uddhav Thackeray,1
 Foster care throws Christmas party for over 700 children,0
" How can farmers who cannot read do e-banking, asks Sisodia",1
 Lionel Messi has scored the most El Clásico goals,1
" Sachin, Waqar post tweets to recall their Test debuts",1
 Anil Ambani&#39;s Reliance Group invests ₹80 cr in Square Yards,1
" Cyclone Vardah: TN CM seeks ₹1,000 crore from Centre",0
 Maharashtra&#39;s ban on manjha not well implemented: PETA,0
 Preview of &#39;Baahubali&#39; graphic novel released,1
 Brexit referendum was not legally binding: UK SC judge,1
 Joining AAP to save Punjab: Bains brothers,1
 Cap on ATM withdrawals done to reduce cash transactions: RBI,1
 Trump family fortune started in a Canadian brothel,1
 Warren Buffett sells 70% of his remaining stake in Walmart,1
 Your boss too dividing India on religious lines: Rahul to HM,0
 India to be part of core World Bank team,1
 DMK chief Karunanidhi admitted to Chennai hospital,1
 US cafe Wi-Fi password is solution of complex math equation,1
 PM &#39;riding on tiger&#39; that could damage his alliances: Nitish,1
 PM Modi should visit families of martyrs: Mulayam,1
" &#39;Aim higher, someone told Karun Nair&#39;, tweets Harsha Bhogle",1
" SA, Aus squads hang out in pavilion after series&#39; end",1
 New York taxi drivers pose for calendar to raise money,1
" Exchange limit at bank counters increased to ₹4,500",1
